id,queries,current_query,num_feature,query_hash
38,"select  i_item_id
				  ,i_item_desc 
				  ,i_category 
				  ,i_class 
				  ,i_current_price
				  ,sum(ws_ext_sales_price) as itemrevenue 
				  ,sum(ws_ext_sales_price)*100/sum(sum(ws_ext_sales_price)) over
					  (partition by i_class) as revenueratio
			from	
				web_sales
					,item 
					,date_dim
			where 
				ws_item_sk = i_item_sk 
				and i_category in ('Jewelry','Sports','Books')
			and ws_sold_date_sk = d_date_sk
			and d_date between cast( '2002-01-12' as date) 
				and (cast( '2002-02-12'as date))
			group by 
				i_item_id
					,i_item_desc 
					,i_category
					,i_class
					,i_current_price
			order by 
				i_category
					,i_class
					,i_item_id
					,i_item_desc
					,revenueratio
			limit 100;","{2002,2002}",2,1
39,"select i_item_id
      ,i_item_desc 
      ,i_category 
      ,i_class 
      ,i_current_price
      ,sum(ss_ext_sales_price) as itemrevenue 
      ,sum(ss_ext_sales_price)*100/sum(sum(ss_ext_sales_price)) over
          (partition by i_class) as revenueratio
from	
	store_sales
    	,item 
    	,date_dim
where 
	ss_item_sk = i_item_sk 
  	and i_category in ( 'Jewelry','Sports','Books')
  	and ss_sold_date_sk = d_date_sk
	and d_date between cast('2001-01-12' as date) 
		  and (cast('2002-02-12' as date) )
	group by 
		i_item_id
			,i_item_desc 
			,i_category
			,i_class
			,i_current_price
	order by 
		i_category
			,i_class
			,i_item_id
			,i_item_desc
			,revenueratio;","{2001,2002}",2,10
40,"select  sum(cs_ext_discount_amt)  as ""excess discount amount"" from 
			   catalog_sales 
			   ,item 
			   ,date_dim
			where
			i_manufact_id = 269
			and i_item_sk = cs_item_sk 
			and d_date between '1998-03-18' and 
			(cast('1998-06-18' as date))
			and d_date_sk = cs_sold_date_sk 
			and cs_ext_discount_amt  
				 > ( 
					 select 
						1.3 * avg(cs_ext_discount_amt) 
					 from 
						catalog_sales 
					   ,date_dim
					 where 
						  cs_item_sk = i_item_sk 
					  and d_date between '1998-03-18' and 
			(cast('1998-06-18' as date))
					  and d_date_sk = cs_sold_date_sk 
				  ) 
			limit 100;","{1998,1998}",2,5
41,"select  
	   count(distinct ws_order_number) as ""order count"",sum(ws_ext_ship_cost) as ""total shipping cost"",sum(ws_net_profit) as ""total net profit"" from
	   web_sales ws1
	  ,date_dim
	  ,customer_address
	  ,web_site
	where
		d_date between '1999-05-1' and (cast('2003-07-1' as date))
	and ws1.ws_ship_date_sk = d_date_sk
	and ws1.ws_ship_addr_sk = ca_address_sk
	and ca_state = 'TX' and ws1.ws_web_site_sk = web_site_sk
	and web_company_name = 'pri' and exists (select *
				from web_sales ws2
				where ws1.ws_order_number = ws2.ws_order_number
				  and ws1.ws_warehouse_sk <> ws2.ws_warehouse_sk)
	and not exists(select *
				   from web_returns wr1
				   where ws1.ws_order_number = wr1.wr_order_number)
	order by count(distinct ws_order_number)
	limit 100;","{1999,2003}",2,9
42,"select  
	   count(distinct ws_order_number) as ""order count"",sum(ws_ext_ship_cost) as ""total shipping cost"",sum(ws_net_profit) as ""total net profit"" from
	   web_sales ws1
	  ,date_dim
	  ,customer_address
	  ,web_site
	where
		d_date between '2002-05-1' and (cast('2003-07-1' as date))
	and ws1.ws_ship_date_sk = d_date_sk
	and ws1.ws_ship_addr_sk = ca_address_sk
	and ca_state = 'TX' and ws1.ws_web_site_sk = web_site_sk
	and web_company_name = 'pri' and exists (select *
				from web_sales ws2
				where ws1.ws_order_number = ws2.ws_order_number
				  and ws1.ws_warehouse_sk <> ws2.ws_warehouse_sk)
	and not exists(select *
				   from web_returns wr1
				   where ws1.ws_order_number = wr1.wr_order_number)
	order by count(distinct ws_order_number)
	limit 100;","{2002,2003}",2,9
43,"select  i_item_id
				  ,i_item_desc 
				  ,i_category 
				  ,i_class 
				  ,i_current_price
				  ,sum(ws_ext_sales_price) as itemrevenue 
				  ,sum(ws_ext_sales_price)*100/sum(sum(ws_ext_sales_price)) over
					  (partition by i_class) as revenueratio
			from	
				web_sales
					,item 
					,date_dim
			where 
				ws_item_sk = i_item_sk 
				and i_category in ('Jewelry','Sports','Books')
			and ws_sold_date_sk = d_date_sk
			and d_date between cast( '2001-01-12' as date) 
				and (cast( '2001-02-12'as date))
			group by 
				i_item_id
					,i_item_desc 
					,i_category
					,i_class
					,i_current_price
			order by 
				i_category
					,i_class
					,i_item_id
					,i_item_desc
					,revenueratio
			limit 100;","{2001,2001}",2,1
44,"select  i_item_id
       ,i_item_desc
       ,i_current_price
 from item, inventory, date_dim, store_sales
 where i_current_price between 30 and 30+30
 and inv_item_sk = i_item_sk
 and d_date_sk=inv_date_sk
 and d_date between cast('1999-05-30' as date) 
                  and (cast('2001-07-30' as date))
		 and i_manufact_id in (437,129,727,663)
		 and inv_quantity_on_hand between 100 and 500
		 and ss_item_sk = i_item_sk
		 group by i_item_id,i_item_desc,i_current_price
		 order by i_item_id
		 limit 100;","{1999,2001}",2,7
45,"select  i_item_id
       ,i_item_desc
       ,i_current_price
 from item, inventory, date_dim, store_sales
 where i_current_price between 30 and 30+30
 and inv_item_sk = i_item_sk
 and d_date_sk=inv_date_sk
 and d_date between cast('1998-05-30' as date) 
                  and (cast('2001-07-30' as date))
		 and i_manufact_id in (437,129,727,663)
		 and inv_quantity_on_hand between 100 and 500
		 and ss_item_sk = i_item_sk
		 group by i_item_id,i_item_desc,i_current_price
		 order by i_item_id
		 limit 100;","{1998,2001}",2,7
46,"select  
			w_state
			,i_item_id
			,sum(case when (cast(d_date as date) < cast ('1998-04-08' as date)) 
 		then cs_sales_price - coalesce(cr_refunded_cash,0) else 0 end) as sales_before
  ,sum(case when (cast(d_date as date) >= cast ('1999-04-08'  as date)) 
					then cs_sales_price - coalesce(cr_refunded_cash,0) else 0 end) as sales_after
			 from
			   catalog_sales left outer join catalog_returns on
				   (cs_order_number = cr_order_number 
					and cs_item_sk = cr_item_sk)
			  ,warehouse 
			  ,item
			  ,date_dim
			 where
				 i_current_price between 0.99 and 1.49
			 and i_item_sk          = cs_item_sk
			 and cs_warehouse_sk    = w_warehouse_sk 
			 and cs_sold_date_sk    = d_date_sk
			 and d_date between (cast ('1998-04-08'as date))
                and (cast ('1999-04-08'as date)) 
			 group by
				w_state,i_item_id
			 order by w_state,i_item_id
			limit 100;","{1998,1999}",2,6
47,"select  
   count(distinct cs_order_number) as ""order count"",sum(cs_ext_ship_cost) as ""total shipping cost"",sum(cs_net_profit) as ""total net profit"" from
			   catalog_sales cs1
			  ,date_dim
			  ,customer_address
			  ,call_center
			where
				d_date between '1998-2-01' and 
           (cast('1999-4-01' as date))
			and cs1.cs_ship_date_sk = d_date_sk
			and cs1.cs_ship_addr_sk = ca_address_sk
			and ca_state = 'IL' and cs1.cs_call_center_sk = cc_call_center_sk
			and cc_county in ('Williamson County','Williamson County','Williamson County','Williamson County','Williamson County')
			and exists (select *
						from catalog_sales cs2
						where cs1.cs_order_number = cs2.cs_order_number
						  and cs1.cs_warehouse_sk <> cs2.cs_warehouse_sk)
			and not exists(select *
						   from catalog_returns cr1
						   where cs1.cs_order_number = cr1.cr_order_number)
			order by count(distinct cs_order_number)
			limit 100;","{1998,1999}",2,2
48,"select  i_item_id
				   ,i_item_desc 
				   ,i_category 
				   ,i_class 
				   ,i_current_price
				   ,sum(cs_ext_sales_price) as itemrevenue 
				   ,sum(cs_ext_sales_price)*100/sum(sum(cs_ext_sales_price)) over
					   (partition by i_class) as revenueratio
			 from	catalog_sales
				 ,item 
				 ,date_dim
			 where cs_item_sk = i_item_sk 
			   and i_category in ('Jewelry','Sports','Books')
			   and cs_sold_date_sk = d_date_sk
			 and d_date between cast( '2001-01-12' as date) 
 				and (cast('2001-02-12' as date))
			 group by i_item_id
					 ,i_item_desc 
					 ,i_category
					 ,i_class
					 ,i_current_price
			 order by i_category
					 ,i_class
					 ,i_item_id
					 ,i_item_desc
					 ,revenueratio
			limit 100;","{2001,2001}",2,3
49,"select  
	   count(distinct ws_order_number) as ""order count"",sum(ws_ext_ship_cost) as ""total shipping cost"",sum(ws_net_profit) as ""total net profit"" from
	   web_sales ws1
	  ,date_dim
	  ,customer_address
	  ,web_site
	where
		d_date between '2001-05-1' and (cast('2003-07-1' as date))
	and ws1.ws_ship_date_sk = d_date_sk
	and ws1.ws_ship_addr_sk = ca_address_sk
	and ca_state = 'TX' and ws1.ws_web_site_sk = web_site_sk
	and web_company_name = 'pri' and exists (select *
				from web_sales ws2
				where ws1.ws_order_number = ws2.ws_order_number
				  and ws1.ws_warehouse_sk <> ws2.ws_warehouse_sk)
	and not exists(select *
				   from web_returns wr1
				   where ws1.ws_order_number = wr1.wr_order_number)
	order by count(distinct ws_order_number)
	limit 100;","{2001,2003}",2,9
50,"select i_item_id
      ,i_item_desc 
      ,i_category 
      ,i_class 
      ,i_current_price
      ,sum(ss_ext_sales_price) as itemrevenue 
      ,sum(ss_ext_sales_price)*100/sum(sum(ss_ext_sales_price)) over
          (partition by i_class) as revenueratio
from	
	store_sales
    	,item 
    	,date_dim
where 
	ss_item_sk = i_item_sk 
  	and i_category in ( 'Jewelry','Sports','Books')
  	and ss_sold_date_sk = d_date_sk
	and d_date between cast('2001-01-12' as date) 
		  and (cast('2003-02-12' as date) )
	group by 
		i_item_id
			,i_item_desc 
			,i_category
			,i_class
			,i_current_price
	order by 
		i_category
			,i_class
			,i_item_id
			,i_item_desc
			,revenueratio;","{2001,2003}",2,10
51,"select  
	   count(distinct ws_order_number) as ""order count"",sum(ws_ext_ship_cost) as ""total shipping cost"",sum(ws_net_profit) as ""total net profit"" from
	   web_sales ws1
	  ,date_dim
	  ,customer_address
	  ,web_site
	where
		d_date between '1999-05-1' and (cast('2000-07-1' as date))
	and ws1.ws_ship_date_sk = d_date_sk
	and ws1.ws_ship_addr_sk = ca_address_sk
	and ca_state = 'TX' and ws1.ws_web_site_sk = web_site_sk
	and web_company_name = 'pri' and exists (select *
				from web_sales ws2
				where ws1.ws_order_number = ws2.ws_order_number
				  and ws1.ws_warehouse_sk <> ws2.ws_warehouse_sk)
	and not exists(select *
				   from web_returns wr1
				   where ws1.ws_order_number = wr1.wr_order_number)
	order by count(distinct ws_order_number)
	limit 100;","{1999,2000}",2,9
52,"select  
   sum(ws_ext_discount_amt)  as ""Excess Discount Amount"" from 
    web_sales 
   ,item 
   ,date_dim
where
i_manufact_id = 269
and i_item_sk = ws_item_sk 
and d_date between '1998-03-18' and (cast('1998-06-18' as date) )
and d_date_sk = ws_sold_date_sk 
and ws_ext_discount_amt  
     > ( 
         SELECT 
            1.3 * avg(ws_ext_discount_amt) 
         FROM 
            web_sales 
           ,date_dim
         WHERE 
              ws_item_sk = i_item_sk 
          and d_date between '1998-03-18' and (cast('1998-06-18' as date))
					  and d_date_sk = ws_sold_date_sk 
				  ) 
			order by sum(ws_ext_discount_amt)
			limit 100;","{1998,1998}",2,8
53,"select i_item_id
      ,i_item_desc 
      ,i_category 
      ,i_class 
      ,i_current_price
      ,sum(ss_ext_sales_price) as itemrevenue 
      ,sum(ss_ext_sales_price)*100/sum(sum(ss_ext_sales_price)) over
          (partition by i_class) as revenueratio
from	
	store_sales
    	,item 
    	,date_dim
where 
	ss_item_sk = i_item_sk 
  	and i_category in ( 'Jewelry','Sports','Books')
  	and ss_sold_date_sk = d_date_sk
	and d_date between cast('2002-01-12' as date) 
		  and (cast('2003-02-12' as date) )
	group by 
		i_item_id
			,i_item_desc 
			,i_category
			,i_class
			,i_current_price
	order by 
		i_category
			,i_class
			,i_item_id
			,i_item_desc
			,revenueratio;","{2002,2003}",2,10
54,"select  sum(cs_ext_discount_amt)  as ""excess discount amount"" from 
			   catalog_sales 
			   ,item 
			   ,date_dim
			where
			i_manufact_id = 269
			and i_item_sk = cs_item_sk 
			and d_date between '1998-03-18' and 
			(cast('1999-06-18' as date))
			and d_date_sk = cs_sold_date_sk 
			and cs_ext_discount_amt  
				 > ( 
					 select 
						1.3 * avg(cs_ext_discount_amt) 
					 from 
						catalog_sales 
					   ,date_dim
					 where 
						  cs_item_sk = i_item_sk 
					  and d_date between '1998-03-18' and 
			(cast('1999-06-18' as date))
					  and d_date_sk = cs_sold_date_sk 
				  ) 
			limit 100;","{1998,1999}",2,5
55,"select  i_item_id
				  ,i_item_desc 
				  ,i_category 
				  ,i_class 
				  ,i_current_price
				  ,sum(ws_ext_sales_price) as itemrevenue 
				  ,sum(ws_ext_sales_price)*100/sum(sum(ws_ext_sales_price)) over
					  (partition by i_class) as revenueratio
			from	
				web_sales
					,item 
					,date_dim
			where 
				ws_item_sk = i_item_sk 
				and i_category in ('Jewelry','Sports','Books')
			and ws_sold_date_sk = d_date_sk
			and d_date between cast( '2001-01-12' as date) 
				and (cast( '2001-02-12'as date))
			group by 
				i_item_id
					,i_item_desc 
					,i_category
					,i_class
					,i_current_price
			order by 
				i_category
					,i_class
					,i_item_id
					,i_item_desc
					,revenueratio
			limit 100;","{2001,2001}",2,1
56,"select  i_item_id
				   ,i_item_desc 
				   ,i_category 
				   ,i_class 
				   ,i_current_price
				   ,sum(cs_ext_sales_price) as itemrevenue 
				   ,sum(cs_ext_sales_price)*100/sum(sum(cs_ext_sales_price)) over
					   (partition by i_class) as revenueratio
			 from	catalog_sales
				 ,item 
				 ,date_dim
			 where cs_item_sk = i_item_sk 
			   and i_category in ('Jewelry','Sports','Books')
			   and cs_sold_date_sk = d_date_sk
			 and d_date between cast( '1999-01-12' as date) 
 				and (cast('2000-02-12' as date))
			 group by i_item_id
					 ,i_item_desc 
					 ,i_category
					 ,i_class
					 ,i_current_price
			 order by i_category
					 ,i_class
					 ,i_item_id
					 ,i_item_desc
					 ,revenueratio
			limit 100;","{1999,2000}",2,3
57,"select  
			w_state
			,i_item_id
			,sum(case when (cast(d_date as date) < cast ('2002-04-08' as date)) 
 		then cs_sales_price - coalesce(cr_refunded_cash,0) else 0 end) as sales_before
  ,sum(case when (cast(d_date as date) >= cast ('2002-04-08'  as date)) 
					then cs_sales_price - coalesce(cr_refunded_cash,0) else 0 end) as sales_after
			 from
			   catalog_sales left outer join catalog_returns on
				   (cs_order_number = cr_order_number 
					and cs_item_sk = cr_item_sk)
			  ,warehouse 
			  ,item
			  ,date_dim
			 where
				 i_current_price between 0.99 and 1.49
			 and i_item_sk          = cs_item_sk
			 and cs_warehouse_sk    = w_warehouse_sk 
			 and cs_sold_date_sk    = d_date_sk
			 and d_date between (cast ('2002-04-08'as date))
                and (cast ('2002-04-08'as date)) 
			 group by
				w_state,i_item_id
			 order by w_state,i_item_id
			limit 100;","{2002,2002}",2,6
58,"select  
   sum(ws_ext_discount_amt)  as ""Excess Discount Amount"" from 
    web_sales 
   ,item 
   ,date_dim
where
i_manufact_id = 269
and i_item_sk = ws_item_sk 
and d_date between '2002-03-18' and (cast('2002-06-18' as date) )
and d_date_sk = ws_sold_date_sk 
and ws_ext_discount_amt  
     > ( 
         SELECT 
            1.3 * avg(ws_ext_discount_amt) 
         FROM 
            web_sales 
           ,date_dim
         WHERE 
              ws_item_sk = i_item_sk 
          and d_date between '2002-03-18' and (cast('2002-06-18' as date))
					  and d_date_sk = ws_sold_date_sk 
				  ) 
			order by sum(ws_ext_discount_amt)
			limit 100;","{2002,2002}",2,8
59,"select  
			w_state
			,i_item_id
			,sum(case when (cast(d_date as date) < cast ('1998-04-08' as date)) 
 		then cs_sales_price - coalesce(cr_refunded_cash,0) else 0 end) as sales_before
  ,sum(case when (cast(d_date as date) >= cast ('2003-04-08'  as date)) 
					then cs_sales_price - coalesce(cr_refunded_cash,0) else 0 end) as sales_after
			 from
			   catalog_sales left outer join catalog_returns on
				   (cs_order_number = cr_order_number 
					and cs_item_sk = cr_item_sk)
			  ,warehouse 
			  ,item
			  ,date_dim
			 where
				 i_current_price between 0.99 and 1.49
			 and i_item_sk          = cs_item_sk
			 and cs_warehouse_sk    = w_warehouse_sk 
			 and cs_sold_date_sk    = d_date_sk
			 and d_date between (cast ('1998-04-08'as date))
                and (cast ('2003-04-08'as date)) 
			 group by
				w_state,i_item_id
			 order by w_state,i_item_id
			limit 100;","{1998,2003}",2,6
60,"select  sum(cs_ext_discount_amt)  as ""excess discount amount"" from 
			   catalog_sales 
			   ,item 
			   ,date_dim
			where
			i_manufact_id = 269
			and i_item_sk = cs_item_sk 
			and d_date between '1998-03-18' and 
			(cast('2001-06-18' as date))
			and d_date_sk = cs_sold_date_sk 
			and cs_ext_discount_amt  
				 > ( 
					 select 
						1.3 * avg(cs_ext_discount_amt) 
					 from 
						catalog_sales 
					   ,date_dim
					 where 
						  cs_item_sk = i_item_sk 
					  and d_date between '1998-03-18' and 
			(cast('2001-06-18' as date))
					  and d_date_sk = cs_sold_date_sk 
				  ) 
			limit 100;","{1998,2001}",2,5
